athlete_id,firstname,lastname,age,gender,country,height,arm_span,paraclimbing_sport_class,birthday
8785,Jonathan,LINNÉ RYN,,male,SWE,,,,
8786,Tim,GOOSSENS,,male,BEL,,,,
8776,Anton,OPANASENKO,,male,UKR,,,,
8787,Daniel,MEYER,,male,SUI,,,,
8788,Jakob,ELENSTEDT,,male,SWE,,,,
8789,Thomas,KOHLBACHER,29.0,male,AUT,,,,1995-08-03
8790,Sandro,PFISTER,,male,SUI,,,,
8792,James Wolf,NUGENT,,male,ISR,,,,
8791,Matthias,KARNEL,,male,AUT,,,,
8793,Riccardo,MORETTI,,male,ITA,,,,
8796,Josefine,MOSER,,female,GER,,,,
8794,Fabian,BECHTOLD,,male,GER,,,,
8798,Urska,BLEJEC,,female,SLO,,,,
8797,Larisa,FABJAN,,female,SLO,,,,
8795,Davide,DE PAOLI,,male,ITA,,,,
8802,Andreas,BALDINGER,,male,AUT,,,,
8800,Rebekka,UNTERKOFLER,,female,ITA,,,,
8801,Marina,VALENCIA CORRALES,,female,ESP,,,,
8799,Julie,ROSELLO,,female,FRA,,,,
8805,Matteo,MENARDI,,male,ITA,,,,
8804,Thoma,MEIGNAN,,male,FRA,,,,
8808,Sarka,HVEZDOVA,,female,CZE,,,,
8807,Thomas,MORIZE,,male,FRA,,,,
8809,Katerina,ZACHRDLOVA,,female,CZE,,,,
8803,Bernhard,KRENMAYR,,male,AUT,,,,
8811,Elisabeth,REITMAIER,,female,GER,,,,
8806,Nikita,KROTOV,,male,RUS,,,,
8812,Martin,JUNGMAYR,,male,AUT,,,,
8813,Egon,EGGER,,male,AUT,,,,
8810,Joke,PIERSSENS,,female,BEL,,,,
8815,Todor,SHARKOV,,male,BUL,,,,
8817,Thomas,JUNGMAYR,,male,AUT,,,,
8816,Vojtech,SEDLACEK,,male,CZE,,,,
8818,Jakob,GREISTORFER,,male,AUT,,,,
8820,Celine,PAGNIER,,female,FRA,,,,
8814,Rene,DANA,,male,CZE,,,,
8821,Thomas,THENOT,,male,FRA,,,,
8819,Katarzyna,KWIATKOWSKA,,female,POL,,,,
8825,Vincent,JANVID,,male,SWE,,,,
8822,Viktória Anett,KISS,,female,HUN,,,,
8824,Dina,DEMCHENKO,,female,RUS,,,,
8823,Lynn,BRINKMANN,,female,SUI,,,,
8826,Amer Tarik,AL SHATRI,,male,BUL,,,,
8827,Dániel,KOVÁCS-DEÁK,,male,HUN,,,,
8829,Vladimir,VYATKIN,,male,RUS,,,,
8830,Samuel,HAMMER ,,male,FIN,,,,
8832,Esteban Roberto,YEPEZ SANTACRUZ,39.0,male,ECU,,,,1985-05-30
8831,Dmytro,POKHLYEBA,,male,UKR,,,,
8828,Marco,ZANONE,,male,ITA,,,,
8833,Francesco,PROFICO,,male,ITA,,,,
8834,Julian,SANTIFALLER,,male,ITA,,,,
8835,Mikolaj,WROBLEWSKI,26.0,male,POL,,,,1997-10-11
8836,Brina,PIRC,26.0,female,SLO,,,,1998-03-11
8838,Urh,TOMAŽIČ,,male,SLO,,,,
8837,Blaz,OBLAK,,male,SLO,,,,
8839,Christian Dyreholt,ZIMMERMANN,,male,DEN,,,,
8841,Kristjan,JURCIC,,male,SLO,,,,
8840,Miha,KOSTANJEVEC,,male,SLO,,,,
8844,József,RIESING,,male,HUN,,,,
8849,Veronika,PELTRAMOVA,,female,CZE,,,,
8847,Flora,LE CERF,,female,FRA,,,,
8850,Melina,BUCHER,,female,SUI,,,,
8843,Vito,MUZEVIC,,male,CRO,,,,
8842,Olle,RINGSTEDT,,male,SWE,,,,
8851,Elin,SAHLE,,female,SWE,,,,
8848,Chloé,ROUHLING,,female,FRA,,,,
8852,Emmanuel,SALAUN PENQUER,,male,FRA,,,,
8853,Alexander,BOSI,,male,GBR,,,,
8854,Dominik,KURZEJA,,male,POL,,,,
8855,Jonas Uglvig,FEDDERSEN,,male,DEN,,,,
8857,Magnus,PETERSEN,,male,DEN,,,,
8858,Roger,JIMENEZ  JULIAN,,male,ESP,,,,
8846,Kathrine Elsig,JENSEN,27.0,female,DEN,,,,1996-11-12
8856,Oliver Islin,SAHL-MADSEN,,male,DEN,,,,
8860,Roman,SUDHOLZ,,male,SUI,,,,
8862,Vojtech,VLK,,male,CZE,,,,
8861,Fabian,FÖRANDER,26.0,male,SWE,,,,1998-08-04
8863,Tilmann,ROTHE,,male,GER,,,,
8865,Nils,LEMIÈRE,,male,BEL,,,,
8859,Matéo,LAPORTE,,male,FRA,,,,
8866,Lorenz,JAN,,male,AUT,,,,
8845,Liv,GYLLENBORG,26.0,female,DEN,,,,1998-09-03
8867,Anselm David,GEIMER,,male,LUX,,,,
8868,Thomas Acher,JOHANSEN,,male,DEN,,,,
8869,Pauline,GERUNG,,female,GER,,,,
8871,Adèle,LIPPERT,,female,BEL,,,,
8874,Ilija,TOMIC,,male,SRB,,,,
8873,Atila,ŠILI,,male,SRB,,,,
8870,Sara,PIRNAT,,female,SRB,,,,
8872,Matteo,MOSCONI,,male,ITA,,,,
8875,Alen,MEHIĆ,,male,SRB,,,,
8876,Daria,ODARICH,,female,RUS,,,,
8877,Eolia,NAHON,,female,FRA,,,,
8864,Robin,MIGNARD,,male,FRA,,,,
8878,Vasily,USHAKOV,,male,RUS,,,,
8880,Giacomo,INGRAMI,,male,ITA,,,,
8879,Luca,CAMANNI,,male,ITA,,,,
8884,Antonio,MARTINEZ,,male,VEN,,,,
8883,Giulia,GOLLO,,female,ITA,,,,
8882,Alexey,ZAYTSEV,,male,RUS,,,,
8881,Ian,BOWNES,,male,GBR,,,,
8885,Marie,SOUBRIER,,female,FRA,,,,
8887,Helene,WOLF,26.0,female,GER,,,,1998-01-29
8886,Lara,NEUMEIER,,female,GER,,,,
8888,Margaux,BAUVIN,,female,FRA,,,,
8890,Ekaterina,DMITRIEVA,,female,RUS,,,,
8889,Elisa,CALABRESE,,female,ITA,,,,
8896,Gaëtan,SIMIAN,,male,SUI,,,,
8894,Hamish,POTOKAR,,male,GBR,,,,
8892,Laura,CONTADINI,,female,FRA,,,,
8899,Shawn,RABOUTOU,,male,FRA,,,,
8898,Wiktor,ANDINO-VELEZ,,male,POL,,,,
8891,Sára,KALMÁR,,female,HUN,,,,
8900,Florian,HECHT,,male,GER,,,,
8897,Tomas,SKALA,,male,CZE,,,,
8893,Julie,SONGEON,,female,FRA,,,,
8895,Michal,KULPINSKI,,male,POL,,,,
8902,Moritz,PERWITZSCHKY,,male,GER,,,,
8901,Enrico,CAPANO,,male,ITA,,,,
8904,Ricardo,COSTA,,male,POR,,,,
8903,Armin,BESTVATER,,male,GER,,,,
8905,João,SOUSA,,male,POR,,,,
8906,Dominik,OTTO,,male,CZE,,,,
8907,Kristine,HAUGSVER,,female,NOR,,,,
8909,Camilla,PERSEN,,female,NOR,,,,
8911,Herman,NESSE,,male,NOR,,,,
8910,Rasmus,THANING,,male,NOR,,,,
8908,Gunnhild,BJØRNGAARD,,female,NOR,,,,
8912,Eleanor,HOPKINS,,female,IRL,,,,
8913,Fien,DE LAET,,female,BEL,,,,
8914,Isoline,GEORGES,,female,FRA,,,,
8916,Guy,RAV ON,,male,ISR,,,,
8917,Théo,GAUDRE,,male,FRA,,,,
8915,Martin,ZAK,,male,CZE,,,,
8919,Sarah,WEILER,,female,AUT,,,,
8918,Yurii,IVANOV,,male,RUS,,,,
8920,Aliénor,DEVRAINNE,,female,FRA,,,,
8921,Anne,HÖSEL,,female,GER,,,,
8922,Kristina,KÄFER,,female,AUT,,,,
8924,Hannah,HJORTH,,female,DEN,,,,
8925,Elba,PÉREZ PÉREZ,,female,ESP,,,,
8926,Agata,ZYSKO,,female,POL,,,,
8927,Lara,TRINKL,,female,AUT,,,,
8928,Catrin,ROSE,,female,GBR,,,,
8923,Ellissa,BRYANT,,female,GBR,,,,
8929,Sina,ZIMMERMANN,,female,SUI,,,,
8930,Eva,SCHMID,,female,AUT,,,,
8931,Manon,DEGUÉE,,female,BEL,,,,
8932,Paloma,NECOL,,female,FRA,,,,
8934,Adela,MORAVCOVA,,female,CZE,,,,
8933,Emily,ALLEN,,female,GBR,,,,
8935,Marie,AAGAARD LAURIDSEN,,female,DEN,,,,
8936,Zuzana,PFEIFEROVA,,female,CZE,,,,
8938,Johan,JENSEN,,male,DEN,,,,
8937,Tanguy,LUISIER,,male,SUI,,,,
8939,Cameron,MCLOUGHLIN,,male,GBR,,,,
8940,Niklas,WALCH,,male,AUT,,,,
8941,Lukas,JÄKEL,,male,GER,,,,
8942,Noah,SCHNYDER,,male,SUI,,,,
8945,David,TAYLOR,,male,GBR,,,,
8943,Rory,CARGILL,,male,GBR,,,,
8946,Mathis,KÆRN BERGGREN,,male,DEN,,,,
8944,Wojciech,PELKA,,male,POL,,,,
8947,Evgenii,SHLYK,,male,RUS,,,,
8948,Cheyenne-Chiara,FILIP,,female,AUT,,,,
8949,Gesine,ADAM,,female,GER,,,,
8952,Francisco,SECO,,male,POR,,,,
8950,Mahault,LIPPERT,,female,BEL,,,,
8951,Sina,GOETZ,,female,SUI,,,,
8953,Lukas,GOETZ,,male,SUI,,,,
8954,Yevhenii,DOROSHENKO,,male,UKR,,,,
8955,Raphaël,DALOZE,,male,BEL,,,,
8956,Joe,SWALES,,male,GBR,,,,
8957,Giovanni,DI FRONZO,,male,ITA,,,,
8958,Arthur,TERNANT,28.0,male,FRA,,,,1996-01-01
8959,Dmitry,SENKOV,,male,RUS,,,,
8960,Léon,DAL MASO,,male,BEL,,,,
8961,Elisa,VAN DER WEL,27.0,female,GER,,,,1997-06-08
8962,Klara,HALMO,,female,CZE,,,,
8963,Juliia,DUBINKINA,,female,RUS,,,,
8966,Anna,VAVRIKOVA,,female,CZE,,,,
8964,Katarzyna,WURSZT,,female,POL,,,,
8968,Thomas,KJAER,26.0,male,DEN,,,,1997-10-24
8967,Benjamin,NICOLAS,,male,FRA,,,,
8965,Katerina,KENDIKOVA,,female,CZE,,,,
8971,Anna,SULCOVA,,female,CZE,,,,
8972,Maria,BALLERINI,,female,ITA,,,,
8976,Zenia,KAVASSILAS,,female,AUT,,,,
8970,Igor,IURKOV,,male,RUS,,,,
8974,Lucie,VAILLANT,,female,FRA,,,,
8969,Jan,NOVAK,,male,CZE,,,,
8975,Myriam,GINÉS LÓPEZ,,female,ESP,,,,
8973,Lucie,CHANOURDIE,,female,FRA,,,,
8977,Clemens,BERGER,,male,AUT,,,,
8978,Dominik,BÖSCH,,male,GER,,,,
8979,Leon,FRAUNHOLZ,,male,GER,,,,
8981,Abigail,RIVETT,,female,GBR,,,,
8980,Moritz,LIEBHABER,,male,AUT,,,,
8982,Mirko,CABALLERO,,male,SUI,,,,
8983,Pavel,MALOV,,male,RUS,,,,
8984,Oleh,KRUTII,,male,UKR,,,,
8986,Glib,BONDAR,,male,UKR,,,,
8985,Oleh,BLAZHKO,,male,UKR,,,,
8987,Pavlo,SARMIN,,male,UKR,,,,
8988,Mykyta,VLASENKO,,male,UKR,,,,
8990,Lilou,LAFAY,,female,FRA,,,,
8992,Terezie,FAFLIKOVA,,female,CZE,,,,
8993,Gleb,SERDITYKH,,male,RUS,,,,
8991,Pia,HAAS,,female,GER,,,,
8989,Jakub,FILIPOWICZ,,male,POL,,,,
8995,Lilian,AUGUSTIN,,male,FRA,,,,
8999,Jure,PRIMC,,male,SLO,,,,
8996,Luca,GASSER,,male,AUT,,,,
8998,Martin,KUHNEL,,male,CZE,,,,
9000,Martin,SOBOTKA,,male,AUT,,,,
8997,Tobias,LOIBNER,,male,AUT,,,,
8994,Štěpán,POCHMAN,,male,CZE,,,,
9003,Oda,AAGAARD LAURIDSEN,,female,DEN,,,,
9002,Juliette,MAROT,,female,FRA,,,,
9001,Dora,SULINGER,,female,FRA,,,,
9004,Martin,DE TRUCHIS,,male,FRA,,,,
9005,Alexander,NORTON,,male,GBR,,,,
9007,Robin,LANASPRE,,male,FRA,,,,
9006,Vadym,CHERNIAVSKYI,,male,UKR,,,,
9010,Yana,ZDYR,,female,UKR,,,,
9009,Anastasia,ROYGBAUM,,female,RUS,,,,
9011,Marat,RAKHMATULLIN,,male,RUS,,,,
9008,Elias,MOSER,,male,AUT,,,,
9012,Aleksandr,BOBYLEV,,male,RUS,,,,
9013,Viktor,BARIAKHTAR ,,male,RUS,,,,
9014,Nikola,SMICEVIC,,male,CRO,,,,
9016,Jose,CARVALHO,,male,POR,,,,
9015,Thomas,HANSSON,,male,SWE,,,,
9019,Andy,OUTIS,,male,USA,,,,
9018,Kevin,GONZALAS,,male,USA,,,,
9017,Verica,EDHOLM,,female,SWE,,,,
9025,Roland,DÜSEL,,male,SUI,,,,
9020,Sergey,PODOLKHOV,,male,RUS,,,,
9023,Michael,DORFLEITNER,,male,GER,,,,
9021,Konstantin,LESEVTSEV,,male,RUS,,,,
9024,Alvise,MARIO,,male,ITA,,,,
9022,Vasiliy,NESTERENKO,,male,RUS,,,,
9027,Hans-Christian,LEIGGENER,,male,SUI,,,,
9026,Ief,SPINCEMAILLE,,male,BEL,,,,
9029,Hansjörg,BARTH,,male,GER,,,,
9028,Christophe,GHESQUIERE,,male,BEL,,,,
9030,Paul,DE LEER,,male,NED,,,,
9031,Moritz,SCHMID,,male,SUI,,,,
9033,Alexsey,VODOLAZSKIY,,male,UKR,,,,
9034,György,KOVACS,,male,HUN,,,,
9032,Zoltan,SZABO,,male,HUN,,,,
9035,Marcin,WOJCIK,,male,POL,,,,
9036,Alessandro,BALEN,,male,ITA,,,,
9037,Vasiliy,MILTCHEVSKY,,male,RUS,,,,
9038,Mito,SINKOVEC,,male,SLO,,,,
9039,Florian,ZECH,,male,GER,,,,
9040,Laurent,LANNERS,,male,BEL,,,,
9041,Jimmy,DUBUISSON,,male,FRA,,,,
9042,David,MARNEZI,,male,FRA,,,,
9043,Aleksey,SHALYGIN,,male,RUS,,,,
9045,Rene,BENKO,,male,AUT,,,,
9047,Lionel,CATSOYANNIS,,male,FRA,,,,
9050,Evgeny,ZOMAREV,,male,UKR,,,,
9049,Stéphane,ROGUET,,male,FRA,,,,
9051,Brian,CORRADINI,,male,ITA,,,,
9052,Davor,VELIKANJE,,male,SLO,,,,
9046,Pim,SJAMAAR,,male,NED,,,,
9048,Jure,BURJAK,,male,SLO,,,,
9054,Reto,BURGENER,,male,SUI,,,,
9053,Andry,KORNEEV,,male,UKR,,,,
9056,Yann,ROLLAND,,male,FRA,,,,
9058,Patrick,LANNERS,,male,BEL,,,,
9055,Radek,ULLMANN,,male,CZE,,,,
9057,Matej,POHORSKY,,male,CZE,,,,
9060,Jean-François,CLOOTS,,male,BEL,,,,
9061,Jean-François,ROBA,,male,BEL,,,,
9059,Gunnar,BEILKE,,male,GER,,,,
9044,Niki,ROGIERS,,male,BEL,,,,
9062,Miroslav,STOLICNY,,male,CZE,,,,
9064,Thierry,BIENFAISANT,,male,BEL,,,,
9063,Ruslan,MALAMID,,male,RUS,,,,
9065,Maurizio,RAVIOLO,,male,ITA,,,,
9067,Mathew,SMITH,,male,GBR,,,,
9068,Sie-Bum,OH,,male,KOR,,,,
9070,Tino,KOHBACH,,male,GER,,,,
9066,Mathieu,GUILLET,,male,FRA,,,,
9072,Tom,KUGENER,,male,LUX,,,,
9071,Bouke,JACOBS,,male,NED,,,,
9074,Daan,VAN DORENMALEN,,male,NED,,,,
9069,Jörg,PFLUGMACHER,,male,GER,,,,
9073,Craig,BERMAN,,male,USA,,,,
9075,Bartek,KOZINA,,male,POL,,,,
9076,Andrea,GELFI,,male,ITA,,,,
9077,Natasa,STRITIH,,female,SLO,,,,
9079,Nadège,TUCCIO,,female,FRA,,,,
9078,Olga,ARMASHOVA,,female,RUS,,,,
9080,Lea,MARIO,,female,ITA,,,,
9081,Suzanne,MULDER,,female,NED,,,,
9083,Romy,GRÄMER,,female,GER,,,,
9082,Eva,DE LEER,,female,NED,,,,
9085,Vanessa,RASQUINET,,female,BEL,,,,
9084,Svea,WINS,,female,BEL,,,,
9086,Judith,SJAMAAR,,female,NED,,,,
9088,Kathleen,VANBELLINGHEN,,female,BEL,,,,
9089,Natalia,TSHUTSHINA,,female,RUS,,,,
9091,Lubov,YARKO,,female,UKR,,,,
9090,Claire,BENAIT,,female,FRA,,,,
9087,Jasna,KOLER,,female,SLO,,,,
9093,Jerneja,TRATNIK,,female,SLO,,,,
9092,Heike,ARNOLD,,female,GER,,,,
9094,Jan Lindegaard,ANDERSEN,,male,DEN,,,,
9097,Piotr,DAWIDOWICZ,,male,POL,,,,
9095,Gregorz,PLESNIAK,,male,POL,,,,
9096,Sascha,FLOHE,,male,GER,,,,
9099,Pierre,D'ANNOUX,,male,FRA,,,,
9100,Patrick,EDLINGER,,male,FRA,,,,
9098,Pierre Francois,GRANGE,,male,FRA,,,,
9102,Laurent,SIMONI,,male,FRA,,,,
9101,Phillipe,LAPERNE,,male,FRA,,,,
9103,Frederic,BOISSEL,,male,FRA,,,,
9107,Olivier,BROUSSOULOUX,,male,FRA,,,,
9104,Marile,WALCH,,female,GER,,,,
9105,David,RASTOUIL,,male,FRA,,,,
9106,Stéphane,MOURRAT,,male,FRA,,,,
9109,Donnato,LECCA,,male,FRA,,,,
9108,Gregor,SOBZAK,,male,FRA,,,,
9110,Igor,VIAN,,male,ITA,,,,
9111,Paul,ARENE,,male,FRA,,,,
9112,Jacques,BRIANCON,,male,FRA,,,,
9113,Philippe,DALBAVIE,,male,FRA,,,,
9117,Gilles,MAULEON,,male,FRA,,,,
9114,Marc,DAVIET,,male,FRA,,,,
9116,François,LEONARDON,,male,FRA,,,,
9115,Stéphane,DOYE,,male,FRA,,,,
9120,Gary,HIGGINSON,,male,GBR,,,,
9124,Martial,NEGRE,,male,FRA,,,,
9121,Sylvain,LIEUTIER,,male,FRA,,,,
9119,Jean-Claude,FINCK,,male,FRA,,,,
9118,Frédéric,DAUPHIN,,male,FRA,,,,
9123,Gil,NAFATI,,male,FRA,,,,
9122,Philippe,MAUREL,,male,FRA,,,,
9125,Thierry,POLDERMAN,,male,FRA,,,,
9127,Greg,SAUGET,,male,FRA,,,,
9131,Natalia,LUKIANOVA,,female,RUS,,,,
9128,Holly,TONKIN,,female,USA,,,,
9130,Anna,EGORTSEVA,,female,RUS,,,,
9134,Anne,LAUDISOIT,,female,BEL,,,,
9132,Laure,LESER,,female,BEL,,,,
9133,Pascalaie,LOUVEL,,female,FRA,,,,
9135,Marianna,TRUFAKINA,,female,UKR,,,,
9136,Klara,HUNKOVA,,female,CZE,,,,
9138,Henriette,TEN SIJTHOFF,,female,NED,,,,
9137,Nadia,COUVERT,,female,FRA,,,,
9141,Jennifer,HILGENDORF,,female,GER,,,,
9139,Elodie,DAMBEL,,female,FRA,,,,
9140,Clare,LYON,,female,USA,,,,
9129,Adela,GUDEA,,female,ROU,,,,
9126,Olivier,RIVIERE,,male,FRA,,,,
9142,Hannah,SCHUBERT,,female,GER,,,,
9147,Christian,GROSS,,male,SUI,,,,
9148,Denis,VALEEV,,male,KAZ,,,,
9146,Thomas,WIMMER,,male,GER,,,,
9144,Ulrike,FALTENBACHER,,female,GER,,,,
9145,Verena,LAMMEL,,female,GER,,,,
9143,Romana,KARESOVA,,female,CZE,,,,
9149,Mesut,ER,,male,GER,,,,
9151,Jerôme,ABRAHAM,,male,BEL,,,,
9152,Erik,WOLF,,male,NED,,,,
9153,Karel,CERNY,,male,CZE,,,,
9150,Nikki,ROEGIERS,,male,BEL,,,,
9155,Alexis,MIKOLASCAK,,male,BEL,,,,
9154,Jiri,LANK,,male,CZE,,,,
9156,Yuriy,SVETLAKOV,,male,KAZ,,,,
9157,Mike,BRINCAT,,male,USA,,,,
9158,Eduard,PROSZA,,male,ROU,,,,
9163,Evgueni,PESTOV,,male,RUS,,,,
9164,Petr,OSTROVERKHOV,,male,RUS,,,,
9162,Stephane,ROSUET,,male,FRA,,,,
9160,David,HUME,,male,USA,,,,
9165,Larno,DERZOV,,male,BEL,,,,
9161,Christian,BURSCHA,,male,AUT,,,,
9167,Andreas,GRETH,,male,SUI,,,,
9169,Denis,SKRINNIK,,male,UKR,,,,
9159,Florin,CORBEI,,male,ROU,,,,
9166,Lukas,DOLEZAL,,male,CZE,,,,
9170,Denis,HUSTINX,,male,BEL,,,,
9171,Keith,WILLIAMS,,male,USA,,,,
9172,Marc,ANDEREGG,,male,SUI,,,,
9168,Julien,ZAMBETTI,,male,SUI,,,,
9173,Ulrich,RENGER,,male,GER,,,,
9175,Boris,NOVAK,,male,SLO,,,,
9174,Sam,ADAMS,,male,USA,,,,
9177,Bernhard,FABER,,male,GER,,,,
9179,Primoz,GRILC,,male,SLO,,,,
9176,Georg,GSENGER,,male,AUT,,,,
9178,Jean-François,KOPP,,male,BEL,,,,
9180,Ralf,MASANNEK,,male,GER,,,,
9182,Yun-Jung,SHIN,,female,KOR,,,,
9181,Filip,SILHAN,,male,CZE,,,,
9183,Mariana,DUMITRANA,,female,ROU,,,,
9186,Basile,BRIAND,,male,FRA,,,,
9185,Yann,MIMET,,male,FRA,,,,
9188,Jean-Marc,FOURTEAU,,male,FRA,,,,
9189,Stéphane,STAVRIDIS,,male,FRA,,,,
9187,Christophe,DACONCEICAO,,male,FRA,,,,
9184,Susanne,AUS DER AU,,female,SUI,,,,
9195,Stéphan,QUEFELEC,,male,FRA,,,,
9193,Patrice,STEVENARD,,male,FRA,,,,
9192,Pascal,FINCK,,male,FRA,,,,
9190,Philippe,MERCANTI,,male,FRA,,,,
9191,Stéphan,JULIEN,,male,FRA,,,,
9194,Guy,CLAVEL,,male,FRA,,,,
9197,Virgillo,PLUMARI,,male,ITA,,,,
9196,Sylvain,EMPEREUR,,male,FRA,,,,
9198,Christian,BARBERA,,male,FRA,,,,
3345,Xin Ying,LEONG,23.0,female,MAS,,,,2001-02-05
9200,Nicolas,MATTHEWS,,male,RSA,,,,
9199,Pierre,ROVERA,,male,FRA,,,,
9202,Pascal,BATTAULT,,male,FRA,,,,
9204,Laurent,SEGAUD,,male,FRA,,,,
9203,Laurent,HAAS,,male,FRA,,,,
9201,Gianni,MUSSA,,male,ITA,,,,
9206,Françoise,CRAIN,,female,FRA,,,,
9205,Pauline,BLAIS,,female,FRA,,,,
9207,Sophie,BOCHER,,female,FRA,,,,
9211,Emily,DANTI,,female,USA,,,,
9215,Molly,DANTE,,female,USA,,,,
9213,Kristin,HOLMES,,female,CAN,,,,
9212,Kristine,THOMPSON,,female,USA,,,,
9210,Kathryn,EMBACHER,,female,CAN,,,,
9219,Severine,CORTIER,,female,BEL,,,,
9208,Muriel,VAUDEY,,female,FRA,,,,
9214,Anna,MACCONNICA,,female,USA,,,,
9217,Nikolina,TUNCHEVA,,female,BUL,,,,
9221,Nancy,MACCULLOUGH,,female,USA,,,,
9216,Petia,KOUKOUVEROVA,,female,RUS,,,,
9220,Jessica,AULIK,,female,CAN,,,,
9209,Cathernie,GASTON,,female,FRA,,,,
9224,Jermy,SMITH,,male,CAN,,,,
9222,Lrissa,KOPYLOVA,,female,RUS,,,,
9218,Chrissy,VINSICK,,female,USA,,,,
9228,Jason,HORVATH,,male,USA,,,,
9225,Jeff,MAYNARD,,male,CAN,,,,
9227,Vladimir,CHEUTCHOUK,,male,RUS,,,,
9223,Filip,PATRY,,male,BEL,,,,
9226,Tom,ELINKSCHU,,male,NED,,,,
9229,Lukasz,PULNIK,,male,POL,,,,
9230,Tobin,SEAGEL,,male,CAN,,,,
9231,Kiril,MARINOV,,male,BUL,,,,
9232,Valerio,DIANA,,male,ITA,,,,
9233,Mike,CHRISTON,,male,USA,,,,
9238,Ivan,KRESCH,,male,SUI,,,,
9234,Matt,SMITH,,male,CAN,,,,
9237,Derzov,LARNO,,male,BEL,,,,
9236,Matt,DONNELLY,,male,GBR,,,,
9253,Michel,VAN EYNDE,,male,BEL,,,,
9243,Daniel,OPPENHEIM,,male,USA,,,,
9242,Scott,OVEREND,,male,CAN,,,,
9250,Simen,ODEGARDEN,,male,NOR,,,,
9239,Denis,VERCHUKOV,,male,UKR,,,,
9251,Stefan,HELLER,,male,AUT,,,,
9254,Leif,BROC,,male,NOR,,,,
9246,Jaume,LABRO,,male,ESP,,,,
9245,Derek,KYLE,,male,CAN,,,,
9240,Jesse,NICOL,,male,CAN,,,,
9244,Denis,KUZMENKO,,male,UKR,,,,
9241,Alexandre,KYLITSYN,,male,RUS,,,,
9248,Jessie,PAITAN,,male,USA,,,,
9247,Peter,LEVENTE,,male,CAN,,,,
9249,Tyson,ATWELL,,male,USA,,,,
9252,Nick,HELLMICH,,male,USA,,,,
9255,Michelle,LOCATELLI,,female,USA,,,,
9235,Matt,ENGBRING,,male,USA,,,,
9256,Margarita,MARTINEZ,,female,USA,,,,
9257,Jean Luc,JEUNET,,male,FRA,,,,
9258,Isabelle,RIOLLET,,female,FRA,,,,
9262,Daisuke,INOUE,,male,JPN,,,,
9261,Lars,TERJESEN,,male,NOR,,,,
9260,Nicklas,WINKLER,,male,SWE,,,,
9259,Carol,CERNY,,male,CZE,,,,
9265,Heung-Fai,YIP,,male,HKG,,,,
9268,Abby,WATKINS,,female,USA,,,,
9264,Sofia,SANDGREN,,female,SWE,,,,
9266,Seth,MASON,,male,USA,,,,
9279,Florentina,CEREZARU,,female,ROU,,,,
9263,Man-Hin,LAU,,male,HKG,,,,
9271,Jessica,PERES,,female,FRA,,,,
9275,Valerie,ZINK,,female,CAN,,,,
9267,Tanya,LAIDMAN,,female,USA,,,,
9272,Laura,WILLIHNGANZ,,female,CAN,,,,
9277,Nina,RODRIGUEZ,,female,USA,,,,
9270,Shena,STURMAN,,female,USA,,,,
9274,Petja,KUKUVEROVA,,female,BUL,,,,
9273,Anchen,TEXTER,,female,USA,,,,
9278,Lasey,BOUSTEAD,,female,USA,,,,
9269,Tara,SUTHERLAND,,female,USA,,,,
9281,Ashley,GRAYSTONE,,female,CAN,,,,
9276,Seren,RUBENS,,female,USA,,,,
9280,Sarah,SPOHN,,female,USA,,,,
9282,Nina,ROSMINI,,female,CAN,,,,
9283,Ioana M.,DRAGAN,,female,ROU,,,,
9284,Amy,COLLINS,,female,USA,,,,
9285,Maribeth,LONG,,female,USA,,,,
9287,Lisa,COCHRANE,,female,USA,,,,
9286,Raluca,ILIES,,female,ROU,,,,
9288,Theresa,CARROLL,,female,CAN,,,,
9290,Alex,BURTON,,male,USA,,,,
9289,Josh,HEINEY,,male,USA,,,,
9291,Dan,GABLE,,male,CAN,,,,
9293,Maksym,GRYSHCHENKO,,male,UKR,,,,
9294,Dong Sik,KIM,,male,KOR,,,,
9292,Oleh,HRYBENIUK,,male,UKR,,,,
9297,Alex,HARPER,,male,GBR,,,,
9302,Jason,HEILIG,,male,USA,,,,
9296,Mike,HENDRY,,male,CAN,,,,
9301,Chris,WELDON,,male,CAN,,,,
9300,Alex,CIEMINSKI,,male,USA,,,,
9306,Laurent,VIGOUROUX,,male,FRA,,,,
9299,Denis,BYCHKOV,,male,BLR,,,,
9307,Kasper,DERKINDEREN,,male,BEL,,,,
9304,Justin,MEGAHY,,male,CAN,,,,
9295,Lasse,LIND,,male,FIN,,,,
9303,Mike,WICKWIRE,,male,USA,,,,
9298,Florin,CRACIUNEAN,,male,ROU,,,,
9305,Peter,PUSHKAROV,,male,BUL,,,,
9308,Roman,ROUSSINOV,,male,RUS,,,,
9312,Frank,SOLARIK,,male,CAN,,,,
9310,Richard,BEALL,,male,USA,,,,
9311,Sonnie,TROTTER,,male,CAN,,,,
9309,Greg,GARRETSON,,male,USA,,,,
9315,Florin,CORBEJ,,male,ROU,,,,
9313,Spyridon,TSIOUTSIOS,,male,GRE,,,,
9314,Maria,YAROKH,,female,UKR,,,,
9316,Ingo,STICHLER,,male,GER,,,,
9320,Anne,JARRY,,female,FRA,,,,
9317,Fred,DHERBEY,,female,FRA,,,,
